status,nivel_confianca,id_brana,codigo_brana_atual,nome_brana_atual,nroproctab_easy,codconv_easy,nome_easy,metodo_match,divergencias,justificativa
apto,ALTA,40809,254,Blinler - C,254,,Blinler - C,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40811,256,"Bracket (Bracket 0,18"" x 0,25"")",256,,"Bracket (Bracket 0,18"" x 0,25"")",nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40812,257,"Bracket (Bracket 0,18"" x 0,30"")",257,,"Bracket (Bracket 0,18"" x 0,30"")",nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40813,258,"Bracket (Bracket 0,22"" x 0,28"")",258,,"Bracket (Bracket 0,22"" x 0,28"")",nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40814,259,Bracket (Bracket Straight-Wire),259,,Bracket (Bracket Straight-Wire),nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40817,262,Disjuntor de Hass,262,,Disjuntor de Hass,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40818,263,Disjuntor de Hirax,263,,Disjuntor de Hirax,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40819,264,Disjuntor Hirax RC,264,,Disjuntor Hirax RC,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40820,265,Disjuntor MC Namara - Resina,265,,Disjuntor MC Namara - Resina,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40821,266,Disjuntor MC Namara com Hirax,266,,Disjuntor MC Namara com Hirax,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40822,267,Disjuntor Omar Gabriel,267,,Disjuntor Omar Gabriel,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40824,269,Djuntor palatino,269,,Djuntor palatino,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40826,271,Frankel - Classe I,271,,Frankel - Classe I,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40827,272,Frankel - Classe II,272,,Frankel - Classe II,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40828,273,Frankel - Classe III,273,,Frankel - Classe III,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40829,274,Frankel - Mordida Aberta,274,,Frankel - Mordida Aberta,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40830,275,Grade palatina fixa,275,,Grade palatina fixa,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40832,277,Klammt - Classe I,277,,Klammt - Classe I,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40833,278,Klammt - Classe II,278,,Klammt - Classe II,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40834,279,Klammt - Classe III,279,,Klammt - Classe III,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40835,280,Lip Bumper,280,,Lip Bumper,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40838,283,Mentoneira,283,,Mentoneira,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40839,284,Ortopedia funcional dos maxilares,284,,Ortopedia funcional dos maxilares,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40840,285,Palatina ou arco lingual,285,,Palatina ou arco lingual,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40841,286,Placa 7/7,286,,Placa 7/7,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40842,287,Placa acoplada ao uso de arco extra bucal,287,,Placa acoplada ao uso de arco extra bucal,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40843,288,Placa ativa com molas,288,,Placa ativa com molas,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40847,292,Placa com arco de controle dos caninos,292,,Placa com arco de controle dos caninos,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40848,293,Placa com arco seccionado para uso elasticos,293,,Placa com arco seccionado para uso elasticos,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40849,294,Placa com plano de mordida inclinado,294,,Placa com plano de mordida inclinado,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40850,295,Placa com plano de mordida posterior,295,,Placa com plano de mordida posterior,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40851,296,Placa com plano reto anterior,296,,Placa com plano reto anterior,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40854,299,Placa de Eschler,299,,Placa de Eschler,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40856,301,Placa de Hawley,301,,Placa de Hawley,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40857,302,Placa de Hawley invertido,302,,Placa de Hawley invertido,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40858,303,Placa de Mills,303,,Placa de Mills,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40860,305,Placa de Roberts,305,,Placa de Roberts,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40863,308,Placa labial ativa,308,,Placa labial ativa,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40866,311,Planas Compostas,311,,Planas Compostas,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40867,312,Planas Simples,312,,Planas Simples,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40869,314,Spling Retainer 3/3 4/4,314,,Spling Retainer 3/3 4/4,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
apto,ALTA,40870,315,Twin Black,315,,Twin Black,nome_exato + NROPROCTAB,[],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40873,8315,Placa para Ortose,318,8315,Placa para Ortose,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40874,9000,Micro-agulhamento (Derma Roller),319,9000,Micro-agulhamento (Derma Roller),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40875,8292,Protetor bucal Playsafe Personalizado,320,8292,Protetor bucal Playsafe Personalizado,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40876,7050,Levanto de seio maxilar,321,7050,Levanto de seio maxilar,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40877,9010,Botox,322,9010,Botox,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40879,9020,Preenchimento,324,9020,Preenchimento,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40882,9030,Lipo de papada,327,9030,Lipo de papada,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40885,9050,Bichectomia,330,9050,Bichectomia,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40887,7023,Implante Cone Morse + Enxerto,332,7023,Implante Cone Morse + Enxerto,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40888,8482,E-MAX - Jaqueta pura em dissilicato,333,8482,E-MAX - Jaqueta pura em dissilicato,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40889,2111,Foto extra-oral,334,2111,Foto extra-oral,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
